mode,query_id,recommended,relevant,candidate_union_size,disease,strict,symptom,bm25,dense,prior,precision@5,recall@5,hit@5,precision@10,recall@10,hit@10,precision@20,recall@20,hit@20,mrr,stage_hit_disease,stage_hit_strict,stage_hit_symptom,stage_hit_bm25,stage_hit_dense,stage_hit_prior,stage_hit_union
label_idf_only,half2_000001,abreva | narcan injection | niacinamide | nivolumab | nutraplus | oasis tears | ocular lubricant | opcon-a | oraqix | oxcarbazepine | pentothal | phenobarbital | picato | polatuzumab vedotin | pralatrexate | pramoxine / zinc acetate | prefrin | procarbazine | propofol | nelarabine,doxepin,1000,701,165,355,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
label_idf_only,half2_000059,7t gummy es chewable tablets | conzip | combipatch | comirnaty | commit | compoz nighttime sleep aid | comtan | concept dha | concerta | condylox | conestat alfa | conivaptan | conjugated estrogens / medroxyprogesterone | constulose | contrave | cool 'n heat patch | corti-sav | copanlisib | copaxone | cope,ultralytic,1000,1000,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
label_idf_only,half2_000060,7t gummy es chewable tablets | conzip | combipatch | comirnaty | commit | compoz nighttime sleep aid | comtan | concept dha | concerta | condylox | conestat alfa | conivaptan | conjugated estrogens / medroxyprogesterone | constulose | contrave | cool 'n heat patch | corti-sav | copanlisib | copaxone | cope,ultralytic_2,1000,1000,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
label_idf_only,half2_000061,cefuroxime | ceftazidime | vinblastine | cleocin | cleocin hcl | metronidazole | clindamycin | micafungin | clioquinol | micon 7 | miconazole | voriconazole | clotrimazole | minocycline | colistimethate | mogamulizumab | xolegel | monistat 1-day or night combination pack | monistat 3-day combination pack | methotrexate,vytone,888,167,167,888,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
label_idf_only,half2_000062,7t gummy es chewable tablets | conzip | combipatch | comirnaty | commit | compoz nighttime sleep aid | comtan | concept dha | concerta | condylox | conestat alfa | conivaptan | conjugated estrogens / medroxyprogesterone | constulose | contrave | cool 'n heat patch | corti-sav | copanlisib | copaxone | cope,cialis,1000,1000,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
label_idf_only,half2_000063,7t gummy es chewable tablets | conzip | combipatch | comirnaty | commit | compoz nighttime sleep aid | comtan | concept dha | concerta | condylox | conestat alfa | conivaptan | conjugated estrogens / medroxyprogesterone | constulose | contrave | cool 'n heat patch | corti-sav | copanlisib | copaxone | cope,sildenafil,1000,1000,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
label_idf_only,half2_000064,7t gummy es chewable tablets | conzip | combipatch | comirnaty | commit | compoz nighttime sleep aid | comtan | concept dha | concerta | condylox | conestat alfa | conivaptan | conjugated estrogens / medroxyprogesterone | constulose | contrave | cool 'n heat patch | corti-sav | copanlisib | copaxone | cope,viagra,1000,1000,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
label_idf_only,half2_000065,7t gummy es chewable tablets | conzip | combipatch | comirnaty | commit | compoz nighttime sleep aid | comtan | concept dha | concerta | condylox | conestat alfa | conivaptan | conjugated estrogens / medroxyprogesterone | constulose | contrave | cool 'n heat patch | corti-sav | copanlisib | copaxone | cope,tadalafil,1000,1000,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
label_idf_only,half2_000066,7t gummy es chewable tablets | conzip | combipatch | comirnaty | commit | compoz nighttime sleep aid | comtan | concept dha | concerta | condylox | conestat alfa | conivaptan | conjugated estrogens / medroxyprogesterone | constulose | contrave | cool 'n heat patch | corti-sav | copanlisib | copaxone | cope,stendra,1000,1000,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
label_idf_only,half2_000067,7t gummy es chewable tablets | conzip | combipatch | comirnaty | commit | compoz nighttime sleep aid | comtan | concept dha | concerta | condylox | conestat alfa | conivaptan | conjugated estrogens / medroxyprogesterone | constulose | contrave | cool 'n heat patch | corti-sav | copanlisib | copaxone | cope,caverject,1000,1000,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
label_idf_only,half2_000068,7t gummy es chewable tablets | conzip | combipatch | comirnaty | commit | compoz nighttime sleep aid | comtan | concept dha | concerta | condylox | conestat alfa | conivaptan | conjugated estrogens / medroxyprogesterone | constulose | contrave | cool 'n heat patch | corti-sav | copanlisib | copaxone | cope,muse,1000,1000,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
label_idf_only,half2_000069,7t gummy es chewable tablets | conzip | combipatch | comirnaty | commit | compoz nighttime sleep aid | comtan | concept dha | concerta | condylox | conestat alfa | conivaptan | conjugated estrogens / medroxyprogesterone | constulose | contrave | cool 'n heat patch | corti-sav | copanlisib | copaxone | cope,avanafil,1000,1000,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
label_idf_only,half2_000070,hydrocortisone | amitiza | pamine forte | levsin | levsin sl | lexapro | linaclotide | linzess | lubiprostone | megace es | melphalan | metamucil | niraparib | olaparib | paclitaxel | pamine | phenohytro | immune globulin oral | psyllium | questran,enterreg,1000,581,327,533,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
label_idf_only,half2_000071,7t gummy es chewable tablets | conzip | combipatch | comirnaty | commit | compoz nighttime sleep aid | comtan | concept dha | concerta | condylox | conestat alfa | conivaptan | conjugated estrogens / medroxyprogesterone | constulose | contrave | cool 'n heat patch | corti-sav | copanlisib | copaxone | cope,lidocaine_viscous,1000,1000,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
label_idf_only,half2_000072,fluorouracil | hydrocortisone | ramucirumab | mitomycin | capecitabine | trihexyphenidyl | kyprolis | leader nicotine polacrilex | levsin | levsin sl | lexapro | linaclotide | lupron | linzess | lubiprostone | thalidomide | lupron depot | ulipristal | varenicline | megace es,alvimopan,1000,786,140,260,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
label_idf_only,half2_000073,triamcinolone | doxycycline | septra ds | smz-tmp ds | doxy 100 | moxifloxacin | ciprofloxacin | cipro | cephalexin | levofloxacin | levaquin | sulfamethoxazole / trimethoprim | bactrim ds | bactrim | avelox | flanax pain reliever | naproxen | naprosyn | aleve | ibuprofen,lidocaine,1000,273,59,786,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
label_idf_only,half2_000074,pramosone | hydrocortisone / lidocaine | pramoxine | phenylephrine / pramoxine | phenylephrine | dibucaine | nupercainal | lmx 5 | lidocaine | hydrocortisone / pramoxine | tronolane anesthetic for hemorrhoids | hydrocortisone | anucort-hc | analpram-hc | pramoxine / zinc oxide | recticare | proctosol-hc | proctofoam hc | proctofoam | anusol-hc suppositories,glydo,375,0,0,375,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
label_idf_only,half2_000075,7t gummy es chewable tablets | conzip | combipatch | comirnaty | commit | compoz nighttime sleep aid | comtan | concept dha | concerta | condylox | conestat alfa | conivaptan | conjugated estrogens / medroxyprogesterone | constulose | contrave | cool 'n heat patch | corti-sav | copanlisib | copaxone | cope,xylocaine_jelly,1000,1000,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
label_idf_only,half2_000076,7t gummy es chewable tablets | conzip | combipatch | comirnaty | commit | compoz nighttime sleep aid | comtan | concept dha | concerta | condylox | conestat alfa | conivaptan | conjugated estrogens / medroxyprogesterone | constulose | contrave | cool 'n heat patch | corti-sav | copanlisib | copaxone | cope,lta_ii_kit,1000,1000,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
label_idf_only,half2_000077,esomeprazole | cimetidine | protonix | pantoprazole | omeprazole / sodium bicarbonate | omeprazole | nexium | zantac | pepcid | carafate | lansoprazole | sucralfate | ranitidine | rabeprazole | famotidine | calcium carbonate | zegerid otc | tums regular strength | cisapride | metoclopramide,omeprazole,1000,109,109,1000,0,0,0,0.0,0.0,0.0,0.1,1.0,1.0,0.05,1.0,1.0,0.16666666666666666,1.0,1.0,1.0,0.0,0.0,0.0,1.0
label_idf_only,half2_000078,esomeprazole | nexium | carafate | cimetidine | cisapride | metoclopramide | zantac | zantac 150 | zegerid | zegerid otc | mylanta | nexium 24hr | calcium carbonate / simethicone | nexium iv | nizatidine | dexlansoprazole | omeprazole | omeprazole / sodium bicarbonate | pantoprazole | pepcid,pantoprazole,1000,45,45,1000,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,1.0,1.0,0.05263157894736842,1.0,1.0,1.0,0.0,0.0,0.0,1.0
label_idf_only,half2_000079,esomeprazole | cimetidine | protonix | pantoprazole | omeprazole / sodium bicarbonate | omeprazole | nexium | zantac | pepcid | carafate | lansoprazole | sucralfate | ranitidine | rabeprazole | famotidine | calcium carbonate | zegerid otc | tums regular strength | cisapride | metoclopramide,nexium,1000,109,109,1000,0,0,0,0.0,0.0,0.0,0.1,1.0,1.0,0.05,1.0,1.0,0.14285714285714285,1.0,1.0,1.0,0.0,0.0,0.0,1.0
label_idf_only,half2_000080,esomeprazole | cimetidine | protonix | pantoprazole | omeprazole / sodium bicarbonate | omeprazole | nexium | zantac | pepcid | carafate | lansoprazole | sucralfate | ranitidine | rabeprazole | famotidine | calcium carbonate | zegerid otc | tums regular strength | cisapride | metoclopramide,famotidine,1000,109,109,1000,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,1.0,1.0,0.06666666666666667,1.0,1.0,1.0,0.0,0.0,0.0,1.0
label_idf_only,half2_000081,esomeprazole | nexium 24hr | carafate | cimetidine | cisapride | metoclopramide | zantac 150 | zegerid | zegerid otc | mylanta | nexium | nexium iv | calcium carbonate / simethicone | nizatidine | dexilant | dexlansoprazole | omeprazole | omeprazole / sodium bicarbonate | pantoprazole | pepcid,protonix,1000,45,45,1000,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
label_idf_only,half2_000082,esomeprazole | cimetidine | protonix | pepcid | pantoprazole | omeprazole / sodium bicarbonate | omeprazole | nexium | zantac | carafate | calcium carbonate | lansoprazole | sucralfate | ranitidine | rabeprazole | famotidine | levofloxacin | dexamethasone | methylprednisolone | ciprofloxacin,prilosec,1000,109,109,986,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
label_idf_only,half2_000083,esomeprazole | nexium | carafate | cimetidine | cisapride | metoclopramide | zantac | zantac 150 | zegerid | zegerid otc | mylanta | nexium 24hr | calcium carbonate / simethicone | nizatidine | dexilant | dexlansoprazole | omeprazole | omeprazole / sodium bicarbonate | pantoprazole | pepcid,dexilant,1000,45,45,992,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,1.0,1.0,0.06666666666666667,1.0,1.0,0.0,0.0,0.0,0.0,1.0
label_idf_only,half2_000084,esomeprazole | cimetidine | pepcid | pantoprazole | omeprazole / sodium bicarbonate | omeprazole | nexium | zantac | carafate | calcium carbonate | lansoprazole | sucralfate | ranitidine | rabeprazole | famotidine | protonix | clonidine | prednisone | diclofenac | kapidex,aciphex,1000,109,109,1000,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
label_idf_only,half2_000085,esomeprazole | famotidine | carafate | zantac | calcium carbonate | lansoprazole | sucralfate | nexium | ranitidine | rabeprazole | cimetidine | protonix | pepcid | pantoprazole | omeprazole / sodium bicarbonate | omeprazole | pepcid ac chewable tablets | metoclopramide | nexium iv | nexium 24hr,prilosec_otc,1000,109,57,939,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
label_idf_only,half2_000086,asacol hd | carafate | pepcid | zantac | pentasa | rowasa | collagenase | aluminum hydroxide / magnesium hydroxide | aluminum hydroxide | misoprostol | colazal | duexis | pantoprazole | clonidine | clidinium | benzocaine | remicade | methylprednisolone | vimovo | lansoprazole,sucralfate,80,80,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
label_idf_only,half2_000087,lansoprazole | protonix | ranitidine | cimetidine | rabeprazole | omeprazole / sodium bicarbonate | omeprazole | sucralfate | famotidine | zantac | pepcid | nexium | calcium carbonate | esomeprazole | carafate | pantoprazole | mylanta | zegerid otc | calcium carbonate / simethicone | pepcid ac chewable tablets,pepcid_ac,283,109,48,222,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
label_idf_only,half2_000088,asacol hd | carafate | pepcid | zantac | pentasa | rowasa | collagenase | aluminum hydroxide / magnesium hydroxide | aluminum hydroxide | misoprostol | colazal | duexis | pantoprazole | clonidine | clidinium | benzocaine | remicade | methylprednisolone | vimovo | lansoprazole,carafate,80,80,0,0,0,0,0,0.2,1.0,1.0,0.1,1.0,1.0,0.05,1.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0
label_idf_only,half2_000089,lansoprazole | protonix | ranitidine | cimetidine | rabeprazole | omeprazole / sodium bicarbonate | omeprazole | sucralfate | famotidine | zantac | pepcid | nexium | calcium carbonate | esomeprazole | carafate | pantoprazole | mylanta | zegerid otc | calcium carbonate / simethicone | pepcid ac chewable tablets,nexium_24hr,283,109,48,222,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
label_idf_only,half2_000090,tums regular strength | zantac 150 | reglan | metoclopramide | pantoprazole | kapidex | aluminum hydroxide / magnesium hydroxide / simethicone | aluminum hydroxide / magnesium trisilicate | gelusil | zantac | pepcid | pepcid ac chewable tablets | ranitidine | zegerid | zegerid otc | lansoprazole | mylanta | calcium carbonate | calcium carbonate / simethicone | nexium,protonix_iv,222,45,45,222,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
label_idf_only,half2_000091,7t gummy es chewable tablets | conzip | combipatch | comirnaty | commit | compoz nighttime sleep aid | comtan | concept dha | concerta | condylox | conestat alfa | conivaptan | conjugated estrogens / medroxyprogesterone | constulose | contrave | cool 'n heat patch | corti-sav | copanlisib | copaxone | cope,acid_controller_maximum_strength,1000,1000,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
label_idf_only,half2_000092,7t gummy es chewable tablets | conzip | combipatch | comirnaty | commit | compoz nighttime sleep aid | comtan | concept dha | concerta | condylox | conestat alfa | conivaptan | conjugated estrogens / medroxyprogesterone | constulose | contrave | cool 'n heat patch | corti-sav | copanlisib | copaxone | cope,acid_controller_original_strength,1000,1000,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
label_idf_only,half2_000093,7t gummy es chewable tablets | conzip | combipatch | comirnaty | commit | compoz nighttime sleep aid | comtan | concept dha | concerta | condylox | conestat alfa | conivaptan | conjugated estrogens / medroxyprogesterone | constulose | contrave | cool 'n heat patch | corti-sav | copanlisib | copaxone | cope,acid_reducer_maximum_strength,1000,1000,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
label_idf_only,half2_000094,esomeprazole | carafate | protonix | pantoprazole | omeprazole / sodium bicarbonate | omeprazole | nexium | zantac | cimetidine | pepcid | calcium carbonate | lansoprazole | sucralfate | ranitidine | rabeprazole | famotidine | reglan | metoclopramide | diclofenac | prednisone,cimetidine,320,109,109,320,0,0,0,0.0,0.0,0.0,0.1,1.0,1.0,0.05,1.0,1.0,0.1111111111111111,1.0,1.0,1.0,0.0,0.0,0.0,1.0
label_idf_only,half2_000095,tums regular strength | zantac 150 | reglan | metoclopramide | pantoprazole | kapidex | aluminum hydroxide / magnesium hydroxide / simethicone | aluminum hydroxide / magnesium trisilicate | gelusil | zantac | pepcid | pepcid ac chewable tablets | ranitidine | zegerid | zegerid otc | lansoprazole | mylanta | calcium carbonate | calcium carbonate / simethicone | nexium,dexlansoprazole,222,45,45,222,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
label_idf_only,half2_000096,esomeprazole | ranitidine | pepcid | pantoprazole | omeprazole / sodium bicarbonate | omeprazole | nexium | zantac | cimetidine | calcium carbonate | lansoprazole | sucralfate | carafate | protonix | rabeprazole | famotidine | reglan | dexlansoprazole | aciphex | nexium 24hr,esomeprazole,1000,109,109,952,0,0,0,0.2,1.0,1.0,0.1,1.0,1.0,0.05,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
label_idf_only,half2_000097,esomeprazole | ranitidine | pepcid | pantoprazole | omeprazole / sodium bicarbonate | omeprazole | nexium | zantac | cimetidine | calcium carbonate | lansoprazole | sucralfate | carafate | protonix | rabeprazole | famotidine | reglan | dexlansoprazole | aciphex | nexium 24hr,lansoprazole,1000,109,109,952,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,1.0,1.0,0.09090909090909091,1.0,1.0,1.0,0.0,0.0,0.0,1.0
label_idf_only,half2_000098,esomeprazole | ranitidine | pepcid | pantoprazole | omeprazole / sodium bicarbonate | omeprazole | nexium | zantac | cimetidine | calcium carbonate | lansoprazole | sucralfate | carafate | protonix | rabeprazole | famotidine | reglan | dexlansoprazole | aciphex | nexium 24hr,prevacid,1000,109,109,952,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
label_idf_only,half2_000099,esomeprazole | ranitidine | pepcid | pantoprazole | omeprazole / sodium bicarbonate | omeprazole | nexium | zantac | cimetidine | calcium carbonate | lansoprazole | sucralfate | carafate | protonix | rabeprazole | famotidine | reglan | dexlansoprazole | aciphex | nexium 24hr,pepcid,1000,109,109,952,0,0,0,0.2,1.0,1.0,0.1,1.0,1.0,0.05,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,0.0,0.0,0.0,1.0
label_idf_only,half2_000100,esomeprazole | ranitidine | pepcid | pantoprazole | omeprazole / sodium bicarbonate | omeprazole | nexium | zantac | cimetidine | calcium carbonate | lansoprazole | sucralfate | carafate | protonix | rabeprazole | famotidine | reglan | dexlansoprazole | aciphex | nexium 24hr,rabeprazole,1000,109,109,952,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,1.0,1.0,0.06666666666666667,1.0,1.0,1.0,0.0,0.0,0.0,1.0
label_idf_only,half2_000101,lansoprazole | protonix | ranitidine | cimetidine | rabeprazole | omeprazole / sodium bicarbonate | omeprazole | sucralfate | famotidine | zantac | pepcid | nexium | calcium carbonate | esomeprazole | carafate | pantoprazole | mylanta | zegerid otc | calcium carbonate / simethicone | pepcid ac chewable tablets,pepcid_oral_suspension,283,109,48,222,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
label_idf_only,half2_000102,7t gummy es chewable tablets | conzip | combipatch | comirnaty | commit | compoz nighttime sleep aid | comtan | concept dha | concerta | condylox | conestat alfa | conivaptan | conjugated estrogens / medroxyprogesterone | constulose | contrave | cool 'n heat patch | corti-sav | copanlisib | copaxone | cope,mylanta,1000,1000,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
label_idf_only,half2_000103,esomeprazole | nexium 24hr | carafate | cimetidine | cisapride | metoclopramide | zantac | zegerid | zegerid otc | mylanta | nexium | nexium iv | calcium carbonate / simethicone | nizatidine | dexilant | dexlansoprazole | omeprazole | omeprazole / sodium bicarbonate | pantoprazole | pepcid,reglan,937,45,45,937,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
label_idf_only,half2_000104,lansoprazole | protonix | ranitidine | cimetidine | rabeprazole | omeprazole / sodium bicarbonate | omeprazole | sucralfate | famotidine | zantac | pepcid | nexium | calcium carbonate | esomeprazole | carafate | pantoprazole | mylanta | zegerid otc | calcium carbonate / simethicone | pepcid ac chewable tablets,zegerid,283,109,48,222,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
label_idf_only,half2_000105,7t gummy es chewable tablets | conzip | combipatch | comirnaty | commit | compoz nighttime sleep aid | comtan | concept dha | concerta | condylox | conestat alfa | conivaptan | conjugated estrogens / medroxyprogesterone | constulose | contrave | cool 'n heat patch | corti-sav | copanlisib | copaxone | cope,calcium_carbonate,1000,1000,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
label_idf_only,half2_000106,esomeprazole | cimetidine | pepcid | pantoprazole | omeprazole / sodium bicarbonate | omeprazole | nexium | zantac | carafate | calcium carbonate | lansoprazole | sucralfate | ranitidine | rabeprazole | famotidine | protonix | diclofenac | prednisone | clonidine | kapidex,heartburn_relief,642,109,109,642,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
